,score,num_params,num_trainable_params,error_type,error_message,error_traceback,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std)
296,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699409980,True,1,5592b711,2023-11-08_02-19-40,1.3200957775115967,1.3200957775115967,223046,a4551403631c,172.17.0.2,1.3200957775115967,1,,156,0.16992812850982508,0.32011792058105654,170,381,5592b711,,,,,,,,,,,,,,,,,,
297,0.6955882352941176,-1,-1,,,,1699410028,False,1,e9bc4757,2023-11-08_02-20-28,49.952707052230835,49.952707052230835,220344,a4551403631c,172.17.0.2,49.952707052230835,1,,142,0.5089174825327116,0.12356537694236705,6,315,e9bc4757,0.6955882352941176,0.009416359172695355,0.6908038227621007,0.010116524976639193,0.6908038227621007,0.010116524976639212,0.6764705882352942,0.0,0.678159514519623,0.0,0.6781595145196229,0.0,0.6264705882352941,0.0,0.5602713158801997,0.0,0.5602713158801996,0.0
298,0.4970588235294118,-1,-1,,,,1699410042,True,1,d55bca23,2023-11-08_02-20-42,48.90561079978943,48.90561079978943,223046,a4551403631c,172.17.0.2,48.90561079978943,1,,73,0.7709204218597799,0.23403569989286477,53,239,d55bca23,0.4341176470588235,0.00299942324328988,0.3954005015742749,0.004262148669478995,0.3954005015742749,0.004262148669478984,0.4970588235294118,0.0,0.4987280911308371,0.0,0.49872809113083716,0.0,0.3911764705882353,0.0,0.394594555122365,0.0,0.39459455512236496,0.0
299,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699409995,True,1,843b3f41,2023-11-08_02-19-55,1.3614506721496582,1.3614506721496582,214229,a4551403631c,172.17.0.2,1.3614506721496582,1,,81,0.5884232978125867,0.8706024371871076,25,464,843b3f41,,,,,,,,,,,,,,,,,,
300,0.7176470588235294,-1,-1,,,,1699410064,False,1,e3f9416a,2023-11-08_02-21-04,69.4594714641571,69.4594714641571,214229,a4551403631c,172.17.0.2,69.4594714641571,1,,171,0.7295664312948393,0.5894858658087684,19,431,e3f9416a,0.7117647058823529,0.014997116216449358,0.7055811437750622,0.015863454561182398,0.7055811437750621,0.0158634545611824,0.7176470588235294,0.0,0.7234986137121707,0.0,0.7234986137121706,0.0,0.6411764705882353,0.0,0.6141658910227842,0.0,0.6141658910227842,0.0
301,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699409999,True,1,74673773,2023-11-08_02-19-59,1.376554250717163,1.376554250717163,224632,a4551403631c,172.17.0.2,1.376554250717163,1,,133,1.126078421121827,1.9222397578736137,89,497,74673773,,,,,,,,,,,,,,,,,,
302,0.3176470588235294,-1,-1,,,,1699410082,True,1,6c3ffabf,2023-11-08_02-21-22,80.96243262290955,80.96243262290955,224632,a4551403631c,172.17.0.2,80.96243262290955,1,,201,0.6416241803154563,0.4143620463301449,133,283,6c3ffabf,0.23088235294117648,0.005619109757218467,0.1328667115737186,0.00879744470535163,0.1328667115737186,0.008797444705351633,0.3176470588235294,0.0,0.2809498913104064,0.0,0.2809498913104063,0.0,0.25588235294117645,0.0,0.1743519746712627,0.0,0.17435197467126273,0.0
303,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699410009,True,1,78e04d2f,2023-11-08_02-20-09,1.3941650390625,1.3941650390625,213785,a4551403631c,172.17.0.2,1.3941650390625,1,,149,0.23132096412262826,1.6911768666181877,188,391,78e04d2f,,,,,,,,,,,,,,,,,,
304,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699410009,True,1,d37475b2,2023-11-08_02-20-09,1.345491886138916,1.345491886138916,216700,a4551403631c,172.17.0.2,1.345491886138916,1,,120,0.3554306386862435,0.7939614528802679,104,446,d37475b2,,,,,,,,,,,,,,,,,,
305,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699410010,True,1,95d8759e,2023-11-08_02-20-10,1.3451225757598877,1.3451225757598877,224150,a4551403631c,172.17.0.2,1.3451225757598877,1,,183,0.437836697648841,1.3505717431922524,31,409,95d8759e,,,,,,,,,,,,,,,,,,
306,0.6994117647058824,-1,-1,,,,1699410059,False,1,8b3a904d,2023-11-08_02-20-59,49.82302284240723,49.82302284240723,215099,a4551403631c,172.17.0.2,49.82302284240723,1,,104,1.0834976539804382,0.3535256401577489,12,339,8b3a904d,0.6994117647058824,0.012040876170858094,0.6992838061441772,0.012444455353246136,0.6992838061441772,0.012444455353246132,0.6470588235294118,0.0,0.6503155687882952,0.0,0.6503155687882953,0.0,0.611764705882353,0.0,0.5915069915836779,0.0,0.5915069915836779,0.0
307,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699410012,True,1,61548b65,2023-11-08_02-20-12,1.3223276138305664,1.3223276138305664,213785,a4551403631c,172.17.0.2,1.3223276138305664,1,,111,0.5348721037602617,0.6584768933368588,41,300,61548b65,,,,,,,,,,,,,,,,,,
308,0.6455882352941178,-1,-1,,,,1699410067,False,1,9b2956cf,2023-11-08_02-21-07,55.97975444793701,55.97975444793701,216700,a4551403631c,172.17.0.2,55.97975444793701,1,,139,0.6975815570211809,0.18002999976849324,22,250,9b2956cf,0.6455882352941178,0.008749691047437365,0.6182706201534868,0.010521953907949575,0.6182706201534867,0.010521953907949569,0.6147058823529412,0.0,0.6185355701178424,0.0,0.6185355701178424,0.0,0.4823529411764706,0.0,0.4683397861664476,0.0,0.4683397861664476,0.0
309,0.6911764705882353,-1,-1,,,,1699410067,False,1,bad22110,2023-11-08_02-21-07,53.709290981292725,53.709290981292725,213785,a4551403631c,172.17.0.2,53.709290981292725,1,,129,0.8222231929972398,0.09590814214580418,5,467,bad22110,0.6858823529411765,0.00655031101509412,0.6843736256874049,0.007510914293230455,0.6843736256874049,0.007510914293230459,0.6911764705882353,0.0,0.6929573222623547,0.0,0.6929573222623548,0.0,0.638235294117647,0.0,0.5743531218348435,0.0,0.5743531218348434,0.0
310,0.29705882352941176,-1,-1,,,,1699410080,True,1,6dc32464,2023-11-08_02-21-20,65.81504368782043,65.81504368782043,215979,a4551403631c,172.17.0.2,65.81504368782043,1,,96,1.9959363479691214,0.2852969501535628,149,510,6dc32464,0.23647058823529413,0.004778846120374094,0.1457988177928705,0.007707918153181352,0.1457988177928705,0.007707918153181352,0.29705882352941176,0.0,0.2733914907274242,0.0,0.27339149072742425,0.0,0.24411764705882352,0.0,0.2082473674973675,0.0,0.2082473674973675,0.0
311,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699410027,True,1,7ae41243,2023-11-08_02-20-27,1.3362724781036377,1.3362724781036377,222137,a4551403631c,172.17.0.2,1.3362724781036377,1,,158,0.48092655214296837,1.9958837040314625,49,321,7ae41243,,,,,,,,,,,,,,,,,,
312,0.6264705882352941,-1,-1,,,,1699410096,True,1,d16effbd,2023-11-08_02-21-36,68.79614615440369,68.79614615440369,222137,a4551403631c,172.17.0.2,68.79614615440369,1,,176,0.5980386826219186,0.0006654744694924442,16,403,d16effbd,0.6164705882352941,0.009860620361317775,0.5911148334674274,0.012294457801775327,0.5911148334674273,0.012294457801775297,0.6264705882352941,0.0,0.6293256100387632,0.0,0.6293256100387632,0.0,0.3558823529411765,0.0,0.28205642172182915,0.0,0.28205642172182915,0.0
313,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699410030,True,1,035b32a9,2023-11-08_02-20-30,1.451469898223877,1.451469898223877,220344,a4551403631c,172.17.0.2,1.451469898223877,1,,194,0.28345413130325314,0.5365751920363855,27,370,035b32a9,,,,,,,,,,,,,,,,,,
314,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699410032,True,1,830addd8,2023-11-08_02-20-32,1.4367432594299316,1.4367432594299316,220344,a4551403631c,172.17.0.2,1.4367432594299316,1,,167,0.08813248916717031,1.540446092671564,2,417,830addd8,,,,,,,,,,,,,,,,,,
315,0.22647058823529412,-1,-1,,,,1699410101,True,1,3e4a9d60,2023-11-08_02-21-41,68.5261299610138,68.5261299610138,220344,a4551403631c,172.17.0.2,68.5261299610138,1,,117,0.19218940978174226,0.06009347187363201,179,360,3e4a9d60,0.20941176470588233,0.0017647058823529406,0.08717762610793352,0.0029040475293545566,0.08717762610793352,0.0029040475293545557,0.22647058823529412,0.0,0.12537161779047878,0.0,0.12537161779047878,0.0,0.22058823529411764,0.0,0.11063915721449968,0.0,0.11063915721449968,0.0
316,0.5882352941176471,-1,-1,,,,1699410104,True,1,378568bd,2023-11-08_02-21-44,61.953747272491455,61.953747272491455,223046,a4551403631c,172.17.0.2,61.953747272491455,1,,153,0.7754320445154639,0.4851929979312002,35,269,378568bd,0.5511764705882353,0.008940402443276867,0.5283544825403192,0.012760422925123293,0.5283544825403192,0.0127604229251233,0.5882352941176471,0.0,0.6019387509228427,0.0,0.6019387509228428,0.0,0.47941176470588237,0.0,0.462904468725074,0.0,0.462904468725074,0.0
317,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699410084,True,1,497d393e,2023-11-08_02-21-24,8.640579223632812,8.640579223632812,214229,a4551403631c,172.17.0.2,8.640579223632812,1,,87,0.37628529523784343,1.0043808705270763,8,382,497d393e,,,,,,,,,,,,,,,,,,
318,0.7382352941176471,-1,-1,,,,1699410134,False,1,d2970002,2023-11-08_02-22-14,58.557384967803955,58.557384967803955,216700,a4551403631c,172.17.0.2,58.557384967803955,1,,144,1.0148153199475718,0.745998208380795,2,437,d2970002,0.6952941176470588,0.009503232012590295,0.6938165345382086,0.010223212533900967,0.6938165345382086,0.01022321253390095,0.6647058823529411,0.0,0.664903265400539,0.0,0.664903265400539,0.0,0.7382352941176471,0.0,0.7285218638371609,0.0,0.7285218638371608,0.0
319,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699410084,True,1,01cc9fca,2023-11-08_02-21-24,8.465252161026001,8.465252161026001,213785,a4551403631c,172.17.0.2,8.465252161026001,1,,101,0.005821889977075834,0.15915460965868664,13,309,01cc9fca,,,,,,,,,,,,,,,,,,
320,0.5679411764705882,-1,-1,,,,1699410150,True,1,857f63c9,2023-11-08_02-22-30,66.4568202495575,66.4568202495575,215979,a4551403631c,172.17.0.2,66.4568202495575,1,,125,1.4261621154995712,0.4302285665109876,44,453,857f63c9,0.5679411764705882,0.016816226304615076,0.5590382212752807,0.020053342681265934,0.5590382212752807,0.020053342681265903,0.5294117647058824,0.0,0.5466044398996082,0.0,0.5466044398996082,0.0,0.4470588235294118,0.0,0.413126946822599,0.0,0.41312694682259893,0.0
321,0.635,-1,-1,,,,1699410140,False,1,91634f29,2023-11-08_02-22-20,55.994274616241455,55.994274616241455,224632,a4551403631c,172.17.0.2,55.994274616241455,1,,133,1.1861598677196283,0.23934009845337453,22,345,91634f29,0.635,0.011118269512609283,0.6214563947033162,0.012457872480553139,0.6214563947033162,0.012457872480553104,0.6058823529411764,0.0,0.6155146772599548,0.0,0.6155146772599548,0.0,0.4852941176470588,0.0,0.45171114290119957,0.0,0.4517111429011996,0.0
322,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699410085,True,1,22929ec8,2023-11-08_02-21-25,1.23521089553833,1.23521089553833,214229,a4551403631c,172.17.0.2,1.23521089553833,1,,93,0.5625789876722784,1.2711025911307534,37,334,22929ec8,,,,,,,,,,,,,,,,,,
323,0.3176470588235294,-1,-1,,,,1699410162,True,1,0c2f06db,2023-11-08_02-22-42,76.3525083065033,76.3525083065033,213785,a4551403631c,172.17.0.2,76.3525083065033,1,,161,0.957511075474246,0.31514117672604425,125,353,0c2f06db,0.2461764705882353,0.004930310180658883,0.15900960616409082,0.009366679153733124,0.15900960616409082,0.009366679153733131,0.3176470588235294,0.0,0.2968526582583125,0.0,0.2968526582583125,0.0,0.25588235294117645,0.0,0.208679025345692,0.0,0.20867902534569205,0.0
324,0.31470588235294117,-1,-1,,,,1699410163,True,1,278c0e32,2023-11-08_02-22-43,77.35624599456787,77.35624599456787,214229,a4551403631c,172.17.0.2,77.35624599456787,1,,106,0.8924980884485905,0.3655287011105079,162,525,278c0e32,0.22558823529411764,0.004372373160976029,0.12658051285782307,0.007846529682316038,0.12658051285782307,0.007846529682316037,0.31470588235294117,0.0,0.2839199319199319,0.0,0.2839199319199319,0.0,0.2529411764705882,0.0,0.17014841251482477,0.0,0.17014841251482474,0.0
325,0.6385294117647058,-1,-1,,,,1699410147,False,1,d91fa108,2023-11-08_02-22-27,50.82051229476929,50.82051229476929,222137,a4551403631c,172.17.0.2,50.82051229476929,1,,79,0.6675216376058136,0.5963956227038733,29,491,d91fa108,0.6385294117647058,0.010722191843269526,0.6303868071471912,0.010799079714376174,0.6303868071471913,0.010799079714376186,0.6323529411764706,0.0,0.6466800509516555,0.0,0.6466800509516555,0.0,0.5323529411764706,0.0,0.5026834788133937,0.0,0.5026834788133938,0.0
326,0.43529411764705883,-1,-1,,,,1699410201,True,1,dfee8226,2023-11-08_02-23-21,65.10895347595215,65.10895347595215,220344,a4551403631c,172.17.0.2,65.10895347595215,1,,115,1.3023427863030443,1.1531987313277319,96,390,dfee8226,0.3358823529411765,0.01017153909752387,0.3083322326337645,0.013887275453652578,0.30833223263376447,0.01388727545365257,0.43529411764705883,0.0,0.4429203917095781,0.0,0.4429203917095781,0.0,0.2823529411764706,0.0,0.26198159096011375,0.0,0.2619815909601138,0.0
327,-0.1,-1,-1,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
",1699410137,True,1,dd30483a,2023-11-08_02-22-17,1.3856918811798096,1.3856918811798096,223046,a4551403631c,172.17.0.2,1.3856918811798096,1,,187,0.4032960862896767,1.6004877273500016,56,260,dd30483a,,,,,,,,,,,,,,,,,,
328,0.6529411764705882,-1,-1,,,,1699410178,False,1,7f6aa592,2023-11-08_02-22-58,41.552846908569336,41.552846908569336,216700,a4551403631c,172.17.0.2,41.552846908569336,1,,70,0.7235164544720706,0.10363957412339236,9,287,7f6aa592,0.6476470588235294,0.008803899733585745,0.6400989344682382,0.009956974434219406,0.6400989344682382,0.009956974434219409,0.6529411764705882,0.0,0.655131544614421,0.0,0.6551315446144211,0.0,0.5852941176470589,0.0,0.5661662456906266,0.0,0.5661662456906265,0.0
329,0.4676470588235294,-1,-1,,,,1699410220,True,1,fe56d4cc,2023-11-08_02-23-40,79.9278244972229,79.9278244972229,223046,a4551403631c,172.17.0.2,79.9278244972229,1,,180,1.3723909443369227,0.9107355041266308,73,423,fe56d4cc,0.39235294117647057,0.013682003940721185,0.37893430165125275,0.019847606494839368,0.37893430165125275,0.019847606494839375,0.4676470588235294,0.0,0.48064810211754977,0.0,0.48064810211754977,0.0,0.35,0.0,0.32298276229025713,0.0,0.3229827622902571,0.0
330,0.6864705882352942,-1,-1,,,,1699410199,False,1,2fa17034,2023-11-08_02-23-19,59.339566469192505,59.339566469192505,224632,a4551403631c,172.17.0.2,59.339566469192505,1,,150,0.4560717931734542,0.2002562001124976,17,322,2fa17034,0.6864705882352942,0.005911691541835797,0.6605218822012844,0.00806634826634555,0.6605218822012844,0.008066348266345566,0.6470588235294118,0.0,0.6519467097205096,0.0,0.6519467097205097,0.0,0.5735294117647058,0.0,0.5706800448978331,0.0,0.570680044897833,0.0
